trial_id,family_id,dataset_id,symbol,timeframe,model_id,comparator_model,outcome,horizon_bars,metric,paired_observations,estimate,bootstrap_lower,bootstrap_upper,unadjusted_two_sided_p,bootstrap_replications,mean_block_origins,decision_eligible,interpretation,benjamini_hochberg_q,holm_adjusted_p,planned_family_hypotheses,finite_family_tests
tlt_1d|gaussian_hmm_2state|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,gaussian_hmm_2state,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.0001376785917,-0.00169933318,0.002191586106,0.892,499,5,False,retrospective_development_diagnostic,0.9908018721,1,712,712
tlt_1d|gaussian_hmm_2state|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,gaussian_hmm_2state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,7.079520846e-05,-0.0002102231235,0.0003384855229,0.622,499,5,False,retrospective_development_diagnostic,0.8910744467,1,712,712
tlt_1d|gaussian_hmm_2state|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,gaussian_hmm_2state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,5.246119967e-05,-0.0004927447384,0.0005909415547,0.828,499,5,False,retrospective_development_diagnostic,0.9648707038,1,712,712
tlt_1d|gaussian_hmm_2state|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,gaussian_hmm_2state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,0.0001924036656,-0.001174851228,0.00161563351,0.79,499,5,False,retrospective_development_diagnostic,0.9469360269,1,712,712
tlt_1d|market_field_dictionary|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_dictionary,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,2.414041458e-05,-0.0002348229011,0.0003000974805,0.86,499,5,False,retrospective_development_diagnostic,0.9765869219,1,712,712
tlt_1d|market_field_dictionary|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_dictionary,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.0002517576871,-0.0009498257937,0.0003711698139,0.448,499,5,False,retrospective_development_diagnostic,0.8137142857,1,712,712
tlt_1d|market_field_dictionary|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_dictionary,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.0006508457415,-0.002209623969,0.0005541723609,0.392,499,5,False,retrospective_development_diagnostic,0.7688815427,1,712,712
tlt_1d|market_field_dictionary|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_dictionary,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,1.897837951e-05,-0.0001294395649,0.0001577929926,0.8,499,5,False,retrospective_development_diagnostic,0.950918197,1,712,712
tlt_1d|market_field_dictionary|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_dictionary,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.0003243134372,-0.0007744356451,0.0001166291356,0.174,499,5,False,retrospective_development_diagnostic,0.5439313305,1,712,712
tlt_1d|market_field_dictionary|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_dictionary,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-9.736950811e-05,-0.001737603008,0.001633084175,0.914,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
tlt_1d|market_field_dictionary|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_dictionary,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,2.413762079e-05,-0.0001224174923,0.000192198379,0.784,499,5,False,retrospective_development_diagnostic,0.9469360269,1,712,712
tlt_1d|market_field_dictionary|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_dictionary,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.0001141455971,-0.0003285268423,0.0001516848495,0.382,499,5,False,retrospective_development_diagnostic,0.7613074792,1,712,712
tlt_1d|market_field_dictionary|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_dictionary,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,5.030124197e-05,-0.000643364776,0.0006666637464,0.928,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
tlt_1d|market_field_minus_field_transform|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_field_transform,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,5.552238731e-05,-0.0001956535115,0.0002983142088,0.642,499,5,False,retrospective_development_diagnostic,0.9087554672,1,712,712
tlt_1d|market_field_minus_field_transform|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_field_transform,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.0002805202295,-0.000834564774,0.0002793763294,0.33,499,5,False,retrospective_development_diagnostic,0.7319626168,1,712,712
tlt_1d|market_field_minus_field_transform|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_field_transform,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.000669839762,-0.001408886355,0.0001139863276,0.1,499,5,False,retrospective_development_diagnostic,0.416374269,1,712,712
tlt_1d|market_field_minus_field_transform|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_field_transform,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,7.531839653e-07,-0.0002381235477,0.0002382214512,0.998,499,5,False,retrospective_development_diagnostic,1,1,712,712
tlt_1d|market_field_minus_field_transform|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_field_transform,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.0006814245915,-0.00162508169,0.000181951618,0.144,499,5,False,retrospective_development_diagnostic,0.4953043478,1,712,712
tlt_1d|market_field_minus_field_transform|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_field_transform,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.001349116688,-6.359445724e-05,0.002658167689,0.052,499,5,False,retrospective_development_diagnostic,0.2938412698,1,712,712
tlt_1d|market_field_minus_field_transform|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_field_transform,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,3.262618007e-06,-0.0001440925929,0.0001770455834,0.962,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
tlt_1d|market_field_minus_field_transform|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_field_transform,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,0.0005728336016,-2.037328329e-06,0.001191897637,0.068,499,5,False,retrospective_development_diagnostic,0.3227733333,1,712,712
tlt_1d|market_field_minus_field_transform|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_field_transform,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-3.935970632e-06,-0.000997032098,0.001033421405,0.994,499,5,False,retrospective_development_diagnostic,0.9996158192,1,712,712
tlt_1d|market_field_minus_ohlcv_carrier|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0003943719154,0.0001467922189,0.0006363276932,0.008,499,5,False,retrospective_development_diagnostic,0.09820689655,1,712,712
tlt_1d|market_field_minus_ohlcv_carrier|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,0.0003478546302,-0.0003289873056,0.0009747716937,0.306,499,5,False,retrospective_development_diagnostic,0.7143344262,1,712,712
tlt_1d|market_field_minus_ohlcv_carrier|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,0.0006034748446,-0.0005957620945,0.001797566183,0.294,499,5,False,retrospective_development_diagnostic,0.7048080808,1,712,712
tlt_1d|market_field_minus_ohlcv_carrier|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,1.550568048e-05,-0.0002543834898,0.0003236212655,0.93,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
tlt_1d|market_field_minus_ohlcv_carrier|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,0.0005122542534,-0.0002861683327,0.001524203057,0.224,499,5,False,retrospective_development_diagnostic,0.6110651341,1,712,712
tlt_1d|market_field_minus_ohlcv_carrier|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.002167917274,0.0003163477274,0.004150731649,0.024,499,5,False,retrospective_development_diagnostic,0.1986976744,1,712,712
tlt_1d|market_field_minus_ohlcv_carrier|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,-3.905219571e-05,-0.0001928326287,0.0001313372942,0.65,499,5,False,retrospective_development_diagnostic,0.911023622,1,712,712
tlt_1d|market_field_minus_ohlcv_carrier|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,0.0001646337218,-0.0001769731758,0.0005173502555,0.344,499,5,False,retrospective_development_diagnostic,0.7420240964,1,712,712
tlt_1d|market_field_minus_ohlcv_carrier|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_ohlcv_carrier,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.001137143811,-0.002104598578,-0.0002125225916,0.02,499,5,False,retrospective_development_diagnostic,0.1825641026,1,712,712
tlt_1d|market_field_minus_pressure_state|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_pressure_state,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0002704610038,-0.0001816897023,0.0006771323925,0.234,499,5,False,retrospective_development_diagnostic,0.6263458647,1,712,712
tlt_1d|market_field_minus_pressure_state|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_pressure_state,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.001264159519,-0.002241832874,-0.0004943347196,0.008,499,5,False,retrospective_development_diagnostic,0.09820689655,1,712,712
tlt_1d|market_field_minus_pressure_state|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_pressure_state,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.00308614561,-0.006590377441,-0.0003354904895,0.058,499,5,False,retrospective_development_diagnostic,0.3104962406,1,712,712
tlt_1d|market_field_minus_pressure_state|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_pressure_state,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,7.696617232e-06,-0.0003130108649,0.0003356211635,0.956,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
tlt_1d|market_field_minus_pressure_state|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_pressure_state,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,0.0001914903815,-0.0009261149231,0.001207789512,0.728,499,5,False,retrospective_development_diagnostic,0.9314695341,1,712,712
tlt_1d|market_field_minus_pressure_state|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_pressure_state,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.00243254407,0.0001146237823,0.004954617663,0.054,499,5,False,retrospective_development_diagnostic,0.300375,1,712,712
tlt_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,8.782143951e-05,-7.283483346e-05,0.000242057312,0.334,499,5,False,retrospective_development_diagnostic,0.736247678,1,712,712
tlt_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.0002481627307,-0.0005851180788,5.865037383e-05,0.11,499,5,False,retrospective_development_diagnostic,0.4351111111,1,712,712
tlt_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.0001728028868,-0.001151078858,0.0008603842369,0.772,499,5,False,retrospective_development_diagnostic,0.9468865979,1,712,712
tlt_1d|market_field_raw_ridge|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.0002961002068,-1.615525715e-05,0.0006115017067,0.068,499,5,False,retrospective_development_diagnostic,0.3227733333,1,712,712
tlt_1d|market_field_raw_ridge|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,tlt_1d,TLT,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.0005134252766,-0.001000435904,-5.45154533e-05,0.036,499,5,False,retrospective_development_diagnostic,0.2488543689,1,712,712
